-6.409	12.105	-33.481
-6.481	12.086	-33.422
-8.733	-9.252	-33.562
-8.538	-9.46	-33.551
-8.337	-9.571	-33.493
-8.085	-9.699	-33.519
-7.984	-9.979	-33.532
-7.776	-10.063	-33.484
-7.563	-10.253	-33.426
-7.408	-10.196	-33.344
19.426	-8.669	-33.211
19.665	-8.57	-33.208
19.859	-8.435	-33.218
20.109	-8.36	-33.241
20.316	-8.212	-33.241
20.522	-8.097	-33.25
20.749	-7.988	-33.27
20.951	-7.86	-33.284
21.184	-7.712	-33.291
21.353	-7.606	-33.291
21.528	-7.443	-33.293
21.761	-7.197	-33.293
21.991	-7.1	-33.298
22.151	-6.914	-33.293
22.34	-6.752	-33.298
22.536	-6.57	-33.298
22.699	-6.417	-33.296
22.895	-6.289	-33.298
23.07	-6.039	-33.296
23.364	-5.75	-33.3
23.491	-5.526	-33.303
23.68	-5.239	-33.307
23.917	-5.007	-33.298
24.088	-4.774	-33.307
20.801	10.785	-33.277
20.564	10.932	-33.263
20.471	10.971	-33.27
20.259	11.103	-33.279
20.069	11.249	-33.284
19.828	11.361	-33.28
19.714	11.405	-33.277
19.523	11.513	-33.264
19.193	11.676	-33.25
18.949	11.831	-33.238
18.712	11.935	-33.225
18.378	12.059	-33.222
18.104	12.187	-33.227
17.915	12.303	-33.208
17.573	12.393	-33.22
17.301	12.543	-33.245
17.033	12.675	-33.234
16.674	12.81	-33.229
16.462	12.872	-33.231
16.209	12.947	-33.238
16.047	13.017	-33.248
15.761	13.186	-33.268
15.526	13.284	-33.266
-2.914	14.004	-33.231
-3.182	13.899	-33.218
-3.441	13.828	-33.167
-3.656	13.737	-33.19
-3.975	13.62	-33.183
-4.126	13.593	-33.224
-4.335	13.454	-33.238
-4.581	13.353	-33.22
-4.759	13.232	-33.238
-5.044	13.097	-33.204
-5.235	13.03	-33.172
-5.415	12.907	-33.243
-5.588	12.833	-33.204
-5.807	12.64	-33.126
-6.053	12.48	-33.199
-6.302	12.368	-33.167
-6.486	12.256	-33.234
-6.734	12.164	-33.185
-6.752	12.05	-33.1
-6.961	11.819	-33.107
-9.589	-8.671	-33.241
-9.414	-8.82	-33.261
-9.231	-8.99	-33.277
-9.03	-9.233	-33.252
-8.867	-9.437	-33.254
-8.679	-9.627	-33.245
-8.526	-9.809	-33.273
-8.294	-9.941	-33.243
-8.14	-10.123	-33.245
-7.892	-10.267	-33.224
-7.722	-10.441	-33.213
-7.528	-10.494	-33.185
-7.234	-10.579	-33.146
19.073	-9.095	-32.91
19.269	-8.919	-32.926
19.507	-8.794	-32.91
19.772	-8.662	-32.898
19.957	-8.65	-32.915
20.197	-8.481	-32.921
20.413	-8.392	-32.933
20.611	-8.262	-32.94
20.824	-8.123	-32.953
21.019	-7.929	-32.956
21.255	-7.815	-32.954
21.421	-7.703	-32.96
21.63	-7.521	-32.96
21.823	-7.317	-32.958
22.049	-7.209	-32.956
22.213	-7.009	-32.96
22.385	-6.814	-32.963
22.592	-6.639	-32.963
22.789	-6.521	-32.965
22.952	-6.345	-32.963
23.135	-6.149	-32.96
23.206	-6.02	-32.956
23.385	-5.785	-32.953
23.651	-5.386	-32.96
23.801	-5.239	-32.96
24.039	-4.98	-32.96
24.24	-4.778	-32.967
24.506	-4.525	-32.974
24.698	-4.259	-32.974
21.328	10.549	-32.94
21.136	10.714	-32.949
20.924	10.879	-32.942
20.702	11.013	-32.942
20.584	11.08	-32.94
20.3	11.226	-32.944
20.114	11.354	-32.949
19.905	11.486	-32.944
19.703	11.636	-32.942
19.385	11.761	-32.937
19.252	11.796	-32.93
18.946	11.935	-32.921
18.818	12.033	-32.914
18.51	12.175	-32.912
18.323	12.245	-32.91
18.025	12.376	-32.915
17.921	12.455	-32.914
17.686	12.512	-32.907
17.393	12.643	-32.933
17.108	12.811	-32.933
16.863	12.9	-32.924
16.775	12.978	-32.928
16.53	13.032	-32.919
16.32	13.127	-32.924
16.031	13.221	-32.919
15.868	13.265	-32.928
15.599	13.373	-32.942
-2.775	14.22	-32.869
-2.962	14.119	-32.891
-3.238	14.016	-32.91
-3.531	13.945	-32.887
-3.718	13.891	-32.864
-3.975	13.767	-32.926
-4.18	13.693	-32.919
-4.391	13.565	-32.931
-4.648	13.48	-32.908
-4.832	13.377	-32.905
-5.148	13.26	-32.846
-5.309	13.209	-32.836
-5.477	13.101	-32.866
-5.735	12.947	-32.905
-6.022	12.788	-32.79
-6.165	12.69	-32.793
-6.326	12.595	-32.797
-6.543	12.392	-32.846
-6.79	12.272	-32.846
-6.957	12.205	-32.859
-7.122	12.02	-32.845
-7.387	11.781	-32.772
-7.6	11.656	-32.797
-7.782	11.598	-32.882
-8.054	11.459	-32.887
-8.202	11.319	-32.82
-8.329	11.184	-32.836
-9.841	-8.59	-32.937
-9.699	-8.785	-32.944
-9.498	-8.95	-32.951
-9.329	-9.208	-32.933
-9.162	-9.39	-32.942
-8.976	-9.596	-32.937
-8.808	-9.793	-32.938
-8.586	-9.886	-32.946
-8.427	-10.088	-32.946
-8.232	-10.223	-32.942
-7.995	-10.405	-32.931
-7.848	-10.626	-32.926
-7.54	-10.582	-32.875
-7.346	-10.793	-32.845
-7.174	-10.875	-32.875
18.929	-9.283	-32.581
19.119	-9.197	-32.575
19.314	-9.029	-32.586
19.573	-8.901	-32.588
19.841	-8.821	-32.602
20.046	-8.744	-32.607
20.258	-8.608	-32.605
20.487	-8.507	-32.614
20.656	-8.365	-32.618
20.865	-8.214	-32.625
21.092	-8.054	-32.625
21.302	-7.921	-32.625
21.482	-7.78	-32.623
21.67	-7.598	-32.628
21.905	-7.406	-32.627
22.076	-7.273	-32.63
22.284	-7.083	-32.63
22.446	-6.893	-32.63
22.617	-6.709	-32.63
22.841	-6.614	-32.63
23.019	-6.43	-32.632
23.173	-6.258	-32.627
23.311	-6.031	-32.63
23.5	-5.82	-32.63
23.645	-5.565	-32.63
23.785	-5.45	-32.627
24.007	-5.212	-32.634
24.203	-5.016	-32.632
24.358	-4.792	-32.63
24.559	-4.515	-32.634
24.808	-4.242	-32.627
24.992	-3.978	-32.627
21.676	10.458	-32.616
21.438	10.629	-32.616
21.213	10.784	-32.616
21.021	10.943	-32.614
20.788	11.08	-32.618
20.599	11.212	-32.614
20.399	11.318	-32.614
20.174	11.424	-32.62
20.019	11.552	-32.616
19.807	11.703	-32.607
19.565	11.792	-32.616
19.226	11.943	-32.618
18.982	12.063	-32.605
18.645	12.226	-32.609
18.594	12.308	-32.602
18.427	12.36	-32.598
18.13	12.486	-32.591
17.996	12.567	-32.586
17.76	12.652	-32.591
17.486	12.73	-32.6
17.219	12.891	-32.609
16.998	12.981	-32.605
16.829	13.065	-32.604
16.584	13.125	-32.604
16.321	13.206	-32.586
16.103	13.294	-32.579
15.901	13.375	-32.581
15.588	13.492	-32.602
15.42	13.585	-32.593
-2.058	14.527	-32.574
-2.401	14.417	-32.581
-2.655	14.357	-32.57
-2.819	14.324	-32.57
-3.035	14.259	-32.584
-3.272	14.161	-32.611
-3.631	14.061	-32.565
-3.809	14.049	-32.51
-3.982	13.895	-32.579
-4.24	13.794	-32.586
-4.505	13.694	-32.561
-4.71	13.608	-32.559
-4.943	13.5	-32.535
-5.208	13.411	-32.519
-5.404	13.349	-32.524
-5.566	13.248	-32.538
-5.843	13.063	-32.57
-6.151	12.927	-32.501
-6.291	12.873	-32.462
-6.393	12.799	-32.503
-6.653	12.621	-32.533
-6.854	12.469	-32.542
-7.071	12.342	-32.582
-7.317	12.164	-32.545
-7.501	12.033	-32.524
-7.675	11.924	-32.51
-7.934	11.699	-32.575
-8.151	11.552	-32.551
-8.314	11.528	-32.54
-8.457	11.308	-32.572
-8.682	11.164	-32.586
-10.348	-7.996	-32.604
-10.219	-8.255	-32.584
-10.053	-8.427	-32.6
-9.899	-8.662	-32.604
-9.735	-8.878	-32.62
-9.604	-9.077	-32.625
-9.538	-9.265	-32.62
-9.422	-9.433	-32.616
-9.256	-9.548	-32.625
-9.078	-9.719	-32.625
-8.88	-9.998	-32.618
-8.716	-10.006	-32.625
-8.479	-10.226	-32.614
-8.259	-10.327	-32.611
-7.973	-10.483	-32.566
-7.906	-10.731	-32.611
-7.646	-10.75	-32.561
-7.441	-10.928	-32.57
-7.172	-10.986	-32.554
-6.798	-11.322	-32.547
18.75	-9.483	-32.267
18.972	-9.375	-32.255
19.191	-9.29	-32.267
19.416	-9.153	-32.265
19.654	-9.015	-32.272
19.882	-8.926	-32.281
20.095	-8.853	-32.285
20.316	-8.709	-32.278
20.509	-8.573	-32.281
20.71	-8.414	-32.287
20.919	-8.267	-32.29
21.151	-8.179	-32.294
21.338	-7.985	-32.295
21.553	-7.891	-32.294
21.735	-7.652	-32.297
21.939	-7.519	-32.295
22.12	-7.348	-32.295
22.314	-7.191	-32.297
22.492	-7.015	-32.299
22.655	-6.818	-32.299
22.871	-6.643	-32.299
23.063	-6.492	-32.299
23.244	-6.3	-32.297
23.421	-6.041	-32.299
23.629	-5.776	-32.299
23.753	-5.623	-32.297
23.905	-5.477	-32.299
24.106	-5.28	-32.301
24.288	-5.036	-32.301
24.47	-4.767	-32.294
24.661	-4.509	-32.292
24.923	-4.242	-32.299
25.082	-4.017	-32.301
25.225	-3.756	-32.295
22.165	10.169	-32.283
22.005	10.344	-32.287
21.756	10.514	-32.292
21.484	10.68	-32.285
21.299	10.844	-32.285
21.12	11.01	-32.29
20.858	11.127	-32.29
20.626	11.287	-32.288
20.432	11.381	-32.29
20.214	11.505	-32.29
20.016	11.668	-32.29
19.876	11.796	-32.29
19.54	11.885	-32.287
19.317	12.013	-32.287
19.098	12.157	-32.29
18.743	12.319	-32.285
18.663	12.381	-32.285
18.498	12.494	-32.283
18.237	12.597	-32.281
18.025	12.728	-32.281
17.815	12.787	-32.278
17.557	12.861	-32.278
17.35	12.939	-32.278
17.069	13.027	-32.276
16.877	13.137	-32.276
16.622	13.199	-32.287
16.381	13.326	-32.281
16.173	13.425	-32.267
15.895	13.509	-32.269
15.649	13.605	-32.269
15.487	13.691	-32.267
-1.662	14.77	-32.228
-1.899	14.708	-32.221
-2.131	14.658	-32.249
-2.389	14.577	-32.251
-2.643	14.48	-32.248
-2.921	14.395	-32.244
-3.123	14.349	-32.228
-3.41	14.255	-32.225
-3.655	14.189	-32.23
-3.863	14.166	-32.219
-4.116	14.027	-32.265
-4.373	13.939	-32.233
-4.569	13.838	-32.218
-4.836	13.757	-32.205
-5.038	13.669	-32.196
-5.322	13.569	-32.216
-5.487	13.482	-32.214
-5.65	13.41	-32.2
-5.886	13.19	-32.226
-6.289	13.077	-32.219
-6.39	13.062	-32.221
-6.523	12.945	-32.207
-6.723	12.802	-32.205
-6.972	12.645	-32.218
-7.211	12.454	-32.21
-7.422	12.362	-32.186
-7.565	12.233	-32.205
-7.763	12.078	-32.233
-7.999	11.977	-32.258
-8.245	11.812	-32.265
-8.421	11.718	-32.264
-8.542	11.42	-32.251
-8.821	11.363	-32.28
-9.015	11.249	-32.285
-9.158	11.034	-32.287
-10.507	-8.136	-32.311
-10.325	-8.438	-32.285
-10.169	-8.624	-32.285
-10.036	-8.789	-32.283
-9.825	-8.988	-32.301
-9.681	-9.256	-32.292
-9.517	-9.527	-32.288
-9.322	-9.658	-32.292
-9.076	-9.894	-32.29
-8.984	-10.077	-32.29
-8.754	-10.147	-32.269
-8.543	-10.324	-32.265
-8.36	-10.467	-32.276
-8.154	-10.68	-32.271
-7.965	-10.803	-32.276
-7.757	-10.947	-32.272
-7.511	-11.013	-32.267
-7.275	-11.126	-32.239
-7.071	-11.305	-32.246
-6.91	-11.483	-32.248
-6.686	-11.601	-32.237
-6.494	-11.673	-32.228
18.797	-9.608	-31.945
19.039	-9.5	-31.941
19.249	-9.384	-31.943
19.472	-9.258	-31.95
19.711	-9.136	-31.945
19.923	-9	-31.952
20.152	-8.906	-31.95
20.34	-8.783	-31.952
20.548	-8.663	-31.955
20.764	-8.508	-31.957
20.987	-8.361	-31.961
21.196	-8.231	-31.961
21.387	-8.069	-31.962
21.617	-7.984	-31.962
21.805	-7.763	-31.966
21.996	-7.629	-31.966
22.175	-7.462	-31.964
22.365	-7.282	-31.962
22.554	-7.085	-31.966
22.738	-6.941	-31.966
22.907	-6.711	-31.964
23.045	-6.603	-31.964
23.281	-6.391	-31.964
23.37	-6.266	-31.966
23.53	-6.054	-31.961
23.755	-5.729	-31.961
23.878	-5.638	-31.957
24.036	-5.497	-31.966
24.22	-5.247	-31.961
24.421	-5.005	-31.966
24.568	-4.776	-31.966
24.801	-4.48	-31.961
24.955	-4.294	-31.961
25.111	-4.021	-31.964
25.32	-3.754	-31.968
25.436	-3.505	-31.968
25.617	-3.245	-31.959
25.648	-2.982	-31.964
22.901	9.721	-31.957
22.693	9.897	-31.966
22.475	10.076	-31.964
22.283	10.242	-31.959
22.069	10.401	-31.959
21.815	10.588	-31.968
21.487	10.824	-31.959
21.37	10.892	-31.957
21.197	11.044	-31.957
20.927	11.189	-31.957
20.67	11.339	-31.957
20.473	11.482	-31.955
20.152	11.649	-31.961
20.073	11.714	-31.961
19.866	11.873	-31.959
19.621	11.974	-31.957
19.388	12.106	-31.959
19.163	12.222	-31.959
18.9	12.372	-31.957
18.727	12.463	-31.952
18.543	12.563	-31.952
18.319	12.662	-31.95
18.076	12.771	-31.95
17.845	12.87	-31.952
17.61	12.943	-31.952
17.386	13.023	-31.945
17.134	13.105	-31.943
16.913	13.182	-31.938
16.592	13.26	-31.948
16.318	13.449	-31.945
16.202	13.489	-31.952
15.933	13.6	-31.943
15.715	13.69	-31.943
15.53	13.763	-31.941
15.282	13.829	-31.947
-1.449	14.94	-31.927
-1.755	14.878	-31.908
-1.962	14.829	-31.906
-2.165	14.744	-31.922
-2.43	14.681	-31.923
-2.731	14.591	-31.911
-3.036	14.515	-31.909
-3.235	14.471	-31.902
-3.452	14.403	-31.904
-3.675	14.305	-31.923
-3.922	14.255	-31.906
-4.149	14.138	-31.913
-4.41	14.055	-31.904
-4.676	13.964	-31.89
-4.896	13.88	-31.897
-5.069	13.803	-31.904
-5.33	13.654	-31.915
-5.565	13.592	-31.904
-5.741	13.5	-31.908
-5.983	13.38	-31.895
-6.248	13.265	-31.92
-6.463	13.132	-31.92
-6.608	13.008	-31.895
-6.792	12.819	-31.856
-7.114	12.777	-31.877
-7.261	12.684	-31.867
-7.507	12.566	-31.913
-7.677	12.396	-31.906
-7.849	12.202	-31.9
-8.179	12.143	-31.945
-8.32	12.02	-31.938
-8.499	11.831	-31.941
-8.67	11.599	-31.95
-8.883	11.482	-31.947
-9.103	11.347	-31.943
-9.285	11.173	-31.977
-9.441	10.898	-31.978
-9.666	10.792	-31.966
-10.689	-8.147	-31.939
-10.58	-8.245	-31.959
-10.569	-8.321	-31.952
-10.333	-8.553	-31.957
-10.224	-8.771	-31.931
-10.056	-8.944	-31.929
-9.898	-9.099	-31.95
-9.757	-9.37	-31.952
-9.593	-9.55	-31.959
-9.379	-9.761	-31.952
-9.192	-10.002	-31.945
-9.03	-10.145	-31.95
-8.853	-10.331	-31.955
-8.65	-10.494	-31.948
-8.427	-10.611	-31.945
-8.263	-10.839	-31.934
-8.045	-10.935	-31.934
-7.807	-11.037	-31.936
-7.557	-11.152	-31.927
-7.404	-11.318	-31.915
-7.172	-11.45	-31.925
-6.955	-11.606	-31.922
-6.781	-11.769	-31.913
-6.591	-11.838	-31.9
-6.314	-11.899	-31.913
-6.093	-12.047	-31.916
-5.88	-12.144	-31.911
18.596	-9.8	-31.601
18.828	-9.646	-31.599
19.092	-9.556	-31.603
19.313	-9.461	-31.605
19.505	-9.316	-31.605
19.747	-9.228	-31.61
19.949	-9.06	-31.612
20.185	-8.987	-31.615
20.371	-8.836	-31.619
20.603	-8.732	-31.622
20.788	-8.593	-31.628
21.051	-8.438	-31.629
21.25	-8.293	-31.629
21.446	-8.187	-31.629
21.626	-8.046	-31.631
21.829	-7.884	-31.631
22.045	-7.714	-31.633
22.218	-7.536	-31.629
22.404	-7.354	-31.631
22.615	-7.168	-31.631
22.812	-7.013	-31.629
22.907	-6.85	-31.631
23.11	-6.707	-31.631
23.343	-6.488	-31.631
23.458	-6.318	-31.631
23.62	-6.14	-31.629
23.769	-5.905	-31.631
23.97	-5.727	-31.628
24.119	-5.549	-31.629
24.318	-5.245	-31.635
24.419	-5.154	-31.635
24.598	-4.997	-31.635
24.661	-4.784	-31.633
24.914	-4.484	-31.631
25.03	-4.333	-31.629
25.064	-4.244	-31.633
25.179	-4.038	-31.635
25.425	-3.745	-31.635
25.564	-3.537	-31.64
25.732	-3.233	-31.635
25.791	-3.015	-31.644
25.922	-2.741	-31.633
22.925	9.755	-31.624
22.752	9.943	-31.622
22.569	10.119	-31.624
22.371	10.284	-31.626
22.148	10.451	-31.626
21.842	10.644	-31.635
21.705	10.776	-31.631
21.483	10.945	-31.626
21.366	11.016	-31.626
21.248	11.103	-31.624
21.02	11.25	-31.624
20.927	11.296	-31.624
20.7	11.428	-31.626
20.525	11.579	-31.624
20.237	11.695	-31.624
20.08	11.803	-31.628
19.992	11.874	-31.628
19.807	12.02	-31.626
19.694	12.062	-31.626
19.464	12.194	-31.624
19.217	12.299	-31.628
18.98	12.411	-31.628
18.782	12.547	-31.626
18.573	12.644	-31.622
18.363	12.749	-31.619
18.117	12.844	-31.622
17.89	12.924	-31.615
17.642	12.992	-31.617
17.424	13.136	-31.612
17.19	13.19	-31.619
16.931	13.311	-31.615
16.689	13.379	-31.612
16.452	13.478	-31.612
16.214	13.554	-31.617
15.977	13.708	-31.61
15.773	13.763	-31.615
15.584	13.845	-31.612
15.331	13.895	-31.615
-0.775	15.196	-31.608
-0.973	15.149	-31.619
-1.251	15.091	-31.615
-1.525	15.045	-31.599
-1.797	15	-31.596
-2.043	14.948	-31.596
-2.254	14.871	-31.59
-2.513	14.805	-31.585
-2.792	14.727	-31.587
-3.07	14.644	-31.583
-3.281	14.573	-31.576
-3.489	14.503	-31.571
-3.734	14.406	-31.578
-3.992	14.333	-31.573
-4.217	14.244	-31.562
-4.466	14.162	-31.569
-4.703	14.089	-31.571
-4.91	13.979	-31.573
-5.144	13.876	-31.536
-5.371	13.779	-31.573
-5.595	13.705	-31.589
-5.826	13.578	-31.582
-6.078	13.526	-31.566
-6.269	13.418	-31.585
-6.484	13.278	-31.599
-6.715	13.116	-31.59
-6.922	12.985	-31.576
-7.166	12.946	-31.592
-7.358	12.85	-31.596
-7.526	12.67	-31.585
-7.768	12.516	-31.589
-7.934	12.377	-31.582
-8.221	12.232	-31.61
-8.41	12.168	-31.608
-8.574	11.977	-31.61
-8.756	11.77	-31.622
-9.003	11.605	-31.617
-9.155	11.47	-31.617
-9.34	11.206	-31.61
-9.526	11.057	-31.601
-9.715	10.866	-31.638
-9.897	10.707	-31.631
-10.06	10.483	-31.615
-11.039	-7.813	-31.605
-10.935	-8.036	-31.603
-10.797	-8.27	-31.596
-10.642	-8.435	-31.608
-10.452	-8.621	-31.617
-10.327	-8.839	-31.61
-10.205	-9.045	-31.603
-10.156	-9.13	-31.605
-9.968	-9.296	-31.615
-9.801	-9.484	-31.622
-9.705	-9.633	-31.619
-9.639	-9.757	-31.619
-9.406	-10.036	-31.626
-9.298	-10.118	-31.626
-9.114	-10.257	-31.626
-8.882	-10.389	-31.628
-8.724	-10.623	-31.629
-8.496	-10.707	-31.622
-8.348	-10.966	-31.622
-8.139	-11.052	-31.622
-7.903	-11.185	-31.612
-7.629	-11.28	-31.589
-7.486	-11.508	-31.617
-7.253	-11.614	-31.605
-7.032	-11.734	-31.601
-6.829	-11.877	-31.612
-6.668	-11.982	-31.596
-6.384	-12.032	-31.583
-6.163	-12.183	-31.58
-5.938	-12.256	-31.576
18.006	-10.209	-31.277
18.244	-10.096	-31.268
18.458	-9.987	-31.266
18.673	-9.874	-31.273
18.945	-9.746	-31.268
19.127	-9.596	-31.259
19.372	-9.557	-31.284
19.589	-9.448	-31.277
19.788	-9.328	-31.284
19.982	-9.171	-31.279
20.225	-9.054	-31.279
20.424	-8.891	-31.284
20.623	-8.771	-31.288
20.839	-8.615	-31.296
21.064	-8.51	-31.295
21.281	-8.384	-31.295
21.475	-8.221	-31.295
21.684	-8.089	-31.298
21.885	-7.95	-31.295
22.072	-7.803	-31.298
22.265	-7.615	-31.3
22.405	-7.47	-31.298
22.663	-7.236	-31.298
22.831	-7.081	-31.298
22.963	-6.897	-31.298
23.181	-6.75	-31.296
23.36	-6.552	-31.298
23.537	-6.355	-31.298
23.701	-6.188	-31.298
23.861	-5.981	-31.298
24.041	-5.787	-31.3
24.212	-5.582	-31.3
24.42	-5.255	-31.302
24.598	-5.096	-31.298
24.683	-4.997	-31.293
24.769	-4.79	-31.298
25.038	-4.476	-31.296
25.079	-4.404	-31.3
25.149	-4.253	-31.3
25.273	-4.04	-31.302
25.34	-3.947	-31.3
25.474	-3.743	-31.296
25.613	-3.542	-31.298
25.745	-3.238	-31.302
25.845	-3.026	-31.312
26.017	-2.731	-31.302
26.105	-2.487	-31.304
23.769	9.081	-31.293
23.443	9.451	-31.293
23.236	9.626	-31.293
23.003	9.85	-31.295
22.861	10.001	-31.291
22.606	10.168	-31.291
22.407	10.321	-31.293
22.214	10.489	-31.295
21.951	10.675	-31.293
21.779	10.796	-31.293
21.61	10.989	-31.291
21.402	11.105	-31.293
21.206	11.256	-31.291
21.004	11.355	-31.289
20.77	11.467	-31.291
20.548	11.686	-31.293
20.362	11.757	-31.293
20.098	11.901	-31.291
19.923	12.036	-31.295
19.733	12.137	-31.293
19.52	12.267	-31.293
19.31	12.362	-31.295
19.044	12.473	-31.295
18.82	12.608	-31.293
18.611	12.742	-31.291
18.409	12.818	-31.289
18.166	12.91	-31.289
17.931	13.016	-31.288
17.681	13.101	-31.284
17.486	13.198	-31.279
17.212	13.226	-31.286
16.982	13.379	-31.279
16.764	13.481	-31.275
16.527	13.567	-31.277
16.274	13.67	-31.286
16.06	13.797	-31.28
15.823	13.837	-31.286
15.595	13.922	-31.279
15.352	14	-31.279
15.076	14.065	-31.279
-0.553	15.323	-31.277
-0.819	15.3	-31.268
-1.031	15.244	-31.275
-1.322	15.188	-31.268
-1.582	15.142	-31.268
-1.844	15.084	-31.268
-2.094	15.033	-31.252
-2.305	14.98	-31.252
-2.586	14.886	-31.261
-2.861	14.805	-31.248
-3.08	14.733	-31.25
-3.342	14.686	-31.248
-3.581	14.627	-31.239
-3.821	14.53	-31.24
-4.091	14.45	-31.238
-4.282	14.382	-31.239
-4.517	14.244	-31.254
-4.745	14.162	-31.252
-5.059	14.074	-31.225
-5.231	14.007	-31.214
-5.388	13.898	-31.21
-5.642	13.782	-31.256
-5.917	13.667	-31.231
-6.093	13.613	-31.254
-6.281	13.464	-31.243
-6.533	13.329	-31.256
-6.792	13.261	-31.24
-7.002	13.137	-31.265
-7.207	13.017	-31.279
-7.4	12.897	-31.275
-7.637	12.83	-31.27
-7.841	12.675	-31.268
-8.147	12.508	-31.282
-8.263	12.346	-31.286
-8.48	12.241	-31.28
-8.654	12.106	-31.275
-8.884	11.888	-31.293
-9.077	11.757	-31.288
-9.209	11.536	-31.277
-9.418	11.351	-31.275
-9.622	11.25	-31.282
-9.792	11.026	-31.289
-9.971	10.813	-31.289
-10.158	10.642	-31.291
-10.304	10.458	-31.279
-10.46	10.183	-31.279
-10.637	9.917	-31.288
-11.545	-7.244	-31.284
-11.318	-7.697	-31.286
-11.211	-7.879	-31.293
-11.08	-8.129	-31.272
-10.921	-8.315	-31.277
-10.782	-8.515	-31.275
-10.58	-8.704	-31.27
-10.471	-8.934	-31.268
-10.358	-9.111	-31.282
-10.188	-9.271	-31.289
-10.038	-9.463	-31.282
-9.844	-9.688	-31.28
-9.673	-9.877	-31.291
-9.53	-10.076	-31.289
-9.345	-10.209	-31.291
-9.123	-10.346	-31.295
-8.914	-10.498	-31.291
-8.752	-10.666	-31.291
-8.524	-10.839	-31.277
-8.396	-11.01	-31.289
-8.128	-11.176	-31.279
-7.969	-11.281	-31.282
-7.695	-11.466	-31.277
-7.553	-11.591	-31.27
-7.348	-11.703	-31.265
-7.125	-11.818	-31.261
-6.858	-11.89	-31.273
-6.659	-12.055	-31.272
-6.436	-12.125	-31.248
-6.25	-12.28	-31.252
-5.963	-12.312	-31.238
-5.716	-12.397	-31.229
